,movie_title,imdb_score_scaled,budget_scaled,num_voted_users_scaled,movie_facebook_likes_scaled,cast_total_facebook_likes_scaled,num_critic_for_reviews_scaled,gross_scaled,Approved,G,GP,M,NC-17,Not Rated,PG,PG-13,Passed,R,TV-14,TV-G,TV-MA,TV-PG,TV-Y7,Unrated,X,unknown
1335,Against the Ropes ,-0.9489368651415115,0.07600291955187208,-0.5781700131392794,-0.3860751521143315,-0.39681285218643236,-0.5479771970735582,-0.6878374624888747,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1337,Grudge Match ,0.028955919796626303,0.09943158353115553,-0.30270128446534095,0.20106440779738496,1.258610768247056,0.5466731196733289,-0.35431016261214676,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1339,Sweet Home Alabama ,-0.23774211245923,0.05257425557258863,-0.049351276036231906,-0.3948651125392976,-0.332724502441164,-0.3776982589129313,1.003868111016292,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1340,The Ugly Truth ,0.1178552638819112,0.05257425557258863,0.4931176384362069,0.05208202771321433,0.5784925734913657,0.2466578476760339,0.4698779993301786,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1341,Sgt. Bilko ,-0.5933394888003704,0.07600291955187208,-0.49740306813720486,-0.3711272533125531,-0.4366989557026432,-0.9777288029075212,-0.34598302867219216,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1342,Spy Kids 2: Island of Lost Dreams ,-1.1267355533120822,0.05257425557258863,-0.3135331416315992,-0.3711272533125531,0.37079420781963984,-0.32904713372418076,0.42324176048689904,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1343,Star Trek: Generations ,0.2067546079671961,-0.017711736365261722,-0.20746243499850384,-0.3948651125392976,-0.2236891239847887,-0.36958973804813955,0.2851879550481037,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1345,Water for Elephants ,0.4734526402230524,0.05257425557258863,0.0292968354637282,1.2439410683865795,1.26126650127012,1.0980525384791682,0.04859928645257197,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1346,3rd Rock from the Sun             ,1.2735467369906188,,-0.3576890885250229,-0.3948651125392976,0.7149872292428209,-0.9858373237723129,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1348,The Hurricane ,1.0957480488200482,0.05257425557258863,-0.10211837959850546,-0.3948651125392976,0.48228488661809343,-0.6371709265862675,-0.06337942261439972,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1349,Enough ,-0.6822388328856561,0.05257425557258863,-0.4100894709042382,-0.3948651125392976,-0.3568265323297286,-0.36958973804813955,-0.22360481002810023,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1350,Heartbreakers ,-0.14884276837394428,-0.017711736365261722,-0.31840238400665066,-0.34575058790488267,-0.39981934240122213,-0.22363636248188792,-0.20747575032847418,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1351,Paul Blart: Mall Cop 2 ,-1.749030961909078,-0.13485505626167898,-0.45894488184722354,0.002421234351824117,-0.3677501134434647,-0.5479771970735582,0.2206237254200968,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1352,Angel Eyes ,-0.6822388328856561,0.05257425557258863,-0.4846629025924397,-0.3606488259132997,-0.47357856900406425,-0.30472157112980547,-0.43459551594629103,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1353,Joe Somebody ,-0.771138176970941,0.05257425557258863,-0.5610835224619718,-0.38652209925458403,-0.40718524342745704,-0.718256135234185,-0.452353907529952,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1355,Extreme Measures ,-0.23774211245923,0.05257425557258863,-0.5228290701625784,-0.37738451327608824,0.6842709208817188,-0.783124302152519,-0.5285599567000746,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1356,Rock Star ,-0.14884276837394428,0.4977188711789742,-0.38343427380231754,-0.3948651125392976,-0.48234749879720107,-0.2966130502650137,-0.5329283352011324,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1357,Precious ,0.8290500165641927,-0.603428335847348,-0.02783017549712703,0.20106440779738496,-0.38152986026125113,1.4548274565300054,-0.1070472711002472,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1358,White Squall ,0.2067546079671961,0.05257425557258863,-0.49707030261924456,-0.34962412978707114,0.26787202613333705,-0.8642095108004366,-0.6262316262907133,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1359,The Thing ,1.6291441133317592,-0.4862850159509307,1.1342888802154774,0.7473331347726774,-0.457694279035925,1.2440059140454198,-0.5776714041398429,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1360,Riddick ,0.028955919796626303,0.05257425557258863,0.23260977580444192,1.5419058285549208,0.3337141618372328,1.2845485183693786,-0.18427833300183855,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1361,Switchback ,0.028955919796626303,0.029145591593305178,-0.5522075116053577,-0.37554706392171683,-0.5420263295607778,-0.8561009899356449,-0.6794621982922544,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1362,Texas Rangers ,-1.0378362092267965,0.05257425557258863,-0.5860477274420127,-0.3713258964859986,-0.439505013236447,-0.9128606359891871,-0.7611500773443909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1363,City of Ember ,0.1178552638819112,0.4508615432204073,-0.2590478814153674,-0.3948651125392976,0.23064165564019054,-0.2074193207523044,-0.6600888218796306,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1364,The Master ,0.6512513283936222,-0.08799772830311207,0.0956937429963342,0.9459763082182382,-0.5243381454637647,3.263027609378567,-0.5414979190348177,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1366,The Express ,0.8290500165641927,0.09943158353115553,-0.5051245863804874,-0.3948651125392976,-0.2870759593466061,-0.4668919884256406,-0.6361326977028452,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1367,The 5th Wave ,-1.0378362092267965,0.05257425557258863,-0.24065070206527744,0.3003859945201654,0.4551262583444926,0.408828264971869,-0.28305980098176287,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1368,Creed ,1.184647392905334,-0.017711736365261722,0.3779603958228899,3.0813904227580173,0.21119968558455007,2.3791988351162656,0.7598540257720385,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1369,The Town ,1.0957480488200482,0.029145591593305178,1.2847124765995648,1.0452978949410185,0.17061206768488832,1.900796104093552,0.5153036618307603,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1370,What to Expect When You're Expecting ,-0.5933394888003704,0.09943158353115553,-0.22945212371596094,0.3003859945201654,0.1255147144630419,0.21422376421686687,-0.19676569463121676,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1371,Burn After Reading ,0.5623519843083373,0.029145591593305178,1.0690260918971441,-0.3948651125392976,1.2628198545477616,1.600780832096257,0.07144643486033335,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1372,Nim's Island ,-0.3266414565445149,0.029145591593305178,-0.42746118916836895,-0.3948651125392976,0.3651319845817858,-0.03714038259167755,-0.10050055231814815,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1374,Magnolia ,1.4513454251611895,0.029145591593305178,1.018513644497377,0.25072520115877517,-0.4502281616691971,0.6520838909156217,-0.45681402910426006,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1375,Cop Out ,-0.6822388328856561,0.029145591593305178,-0.10666164758861627,-0.3948651125392976,0.17998229552098308,0.4818049527549948,-0.1442688859603656,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1376,How to Be Single ,-0.23774211245923,0.05257425557258863,-0.35051086092330824,0.35004678788155563,-0.30110624701562505,0.03583630519144825,-0.11713612301549986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1377,Dolphin Tale ,0.4734526402230524,0.029145591593305178,-0.4964658917805004,-0.3948651125392976,0.16625265687344318,-0.10200854951001159,0.2379336077058378,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1378,Twilight ,-1.0378362092267965,0.029145591593305178,1.7450086815348722,0.5486899613271164,1.6620316469015952,1.6737575198793828,1.8994841114247765,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1379,John Q ,0.5623519843083373,0.005716927614021728,0.05328311728894702,-0.3948651125392976,0.5050339959100026,-0.1182255912395951,0.2204625615623917,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1380,Blue Streak ,-0.05994342428865939,0.6851481830132418,-0.2070006379531712,-0.3948651125392976,-0.39611133780298147,-0.8398839482060614,0.181165838292713,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1381,We're the Millers ,0.5623519843083373,0.029145591593305178,1.5322017372327612,1.3432626551093598,-0.3741138510647697,1.1791377471270859,1.3267102987152222,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1383,Breakdown ,0.4734526402230524,0.005716927614021728,-0.35758043039670934,-0.3948651125392976,-0.451831623117085,-0.5804112805327252,-0.07090458545552748,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1385,Hot Tub Time Machine ,0.028955919796626303,0.005716927614021728,0.32686391098343737,0.20106440779738496,-0.48199674160547556,0.9845332463720836,-0.06972736009021781,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1386,Dolphin Tale 2 ,0.028955919796626303,0.005716927614021728,-0.5771377609203006,-0.3948651125392976,0.1509696649482619,-0.7263646560989767,-0.183975873657155,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1387,Reindeer Games ,-0.5933394888003704,-0.04114040034454517,-0.40706062557749767,-0.35255411659539315,-0.00266198502749485,-0.14255115383397038,-0.44412889004417444,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1388,A Man Apart ,-0.23774211245923,0.005716927614021728,-0.35792677818070884,-0.3948651125392976,0.28661248180552656,-0.2722874876706385,-0.4047767165917729,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1389,Aloha ,-0.8600375210562259,0.029145591593305178,-0.3482154579626842,0.15140361443599476,1.6608791589859258,-0.0452489034564693,-0.477163116803518,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1390,Ghosts of Mississippi ,0.2956539520524818,0.005716927614021728,-0.5604179914260512,-0.36551558366271597,-0.3469051146209224,-0.9128606359891871,-0.587850939481907,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1391,Snow Falling on Cedars ,0.3845532961377667,0.005716927614021728,-0.534312876098718,-0.35285208135556145,-0.42582548275915355,-0.3939153006425148,-0.5693683074427884,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1392,The Rite ,-0.3266414565445149,0.029145591593305178,-0.1031506318174843,0.7473331347726774,0.4516186864272379,1.0007502881016672,-0.30920557298250834,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1393,Gattaca ,1.2735467369906188,0.005716927614021728,0.8797096767098213,0.44936837460433604,-0.4484242675403233,0.2547663685408256,-0.5977936020167601,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1394,Isn't She Great ,-0.9489368651415115,0.005716927614021728,-0.6049270772364941,-0.3882602270222327,-0.39901761167727823,-0.653387968315851,-0.7286491734262168,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1395,Space Chimps ,-1.660131617823793,0.029145591593305178,-0.5581837086626036,-0.38100975119146974,-0.4320890040399656,-0.47500050929043236,-0.3500826334311458,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1396,Head of State ,-0.8600375210562259,-0.013026003569405033,-0.5161737598033728,-0.36318152637473067,-0.31839356575066613,-0.8074498647468943,-0.24297106171269509,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1397,The Hangover ,1.2735467369906188,-0.017711736365261722,3.34319317956886,0.7969939281340676,0.3373219500949805,1.5440211860427149,3.0966600537164455,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1399,Austin Powers: The Spy Who Shagged Me ,0.2067546079671961,-0.06456906432382863,0.6123699342603411,-0.3948651125392976,1.819521625986332,0.44937086929582776,2.0939842648378457,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1400,Batman ,1.0957480488200482,-0.017711736365261722,1.2086857424451694,0.20106440779738496,-0.4091895702373169,0.34396009805353495,2.7324143007159787,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1402,Lethal Weapon 3 ,0.2956539520524818,-0.017711736365261722,0.2509797906224535,-0.3948651125392976,-0.4732779199825853,-0.6128453639918922,1.2481090163693045,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1403,The Blind Side ,1.184647392905334,-0.15828372024096243,0.8969319900475208,1.4922450351935306,-0.37591774519364357,0.9520991629129166,2.7988018611826107,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1404,Rush Hour             ,-0.5044401447150855,,-0.6035145215684178,-0.3948651125392976,-0.43274041025317,-1.1236821784737727,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1405,Spy Kids ,-0.8600375210562259,-0.017711736365261722,-0.04569085533866878,-0.3948651125392976,-0.320297676220033,-0.1749852372931374,0.8013918454888224,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1406,Horrible Bosses ,0.4734526402230524,-0.017711736365261722,1.7819184894963853,1.1446194816637991,0.3897350961728153,1.5926723112314654,0.8688269640591794,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1407,True Grit ,1.184647392905334,0.05257425557258863,1.0180518474520444,1.3929234484707502,0.7552741981210036,2.833276003544604,1.6147999453553508,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1408,The Devil Wears Prada ,0.3845532961377667,-0.017711736365261722,1.3251197180661707,-0.3948651125392976,0.6530034226479053,0.5223475570789535,0.9692746981786159,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1409,Star Trek: The Motion Picture ,0.028955919796626303,-0.017711736365261722,-0.18827069308512095,-0.3948651125392976,0.25634714697664296,-0.07768298691563633,0.3776439472681683,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1410,Identity Thief ,-0.5933394888003704,-0.017711736365261722,0.044896068009743946,0.44936837460433604,-0.2538041343029328,1.0656184550200012,1.1048287558402354,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1411,Cape Fear ,0.8290500165641927,-0.017711736365261722,0.2475366861815175,-0.3948651125392976,0.6571624007783645,-0.1912022790227209,0.33302725510999576,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1412,21 ,0.3845532961377667,-0.017711736365261722,0.6819450920461189,-0.3948651125392976,0.7400914225363153,0.0034022217322812304,0.3617403970619692,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1414,Guess Who ,-0.4155408006297998,-0.017711736365261722,-0.38822202258113386,-0.34922684344018,-0.4109934643661908,-0.320938612859389,0.1777379238914843,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1415,The English Patient ,0.9179493606494785,-0.20514104819952933,0.34644274747893733,-0.3948651125392976,0.25158687080322584,-0.22363636248188792,0.326772970859561,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1416,L.A. Confidential ,1.7180434574170458,-0.017711736365261722,2.1946631810284702,0.15140361443599476,0.4127848544862035,0.2709834102704092,0.13092726166729884,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1417,Sky High ,-0.14884276837394428,-0.017711736365261722,-0.20191407932149258,-0.3948651125392976,-0.3970132848674184,-0.1344426329691786,0.12164806328755401,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1418,In & Out ,-0.05994342428865939,-0.017711736365261722,-0.398211779252962,-0.3948651125392976,0.6320080993146235,-0.49121755102001585,0.12007413975809297,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1419,Species ,-0.5044401447150855,-0.017711736365261722,-0.20397179262643064,-0.3948651125392976,-0.4597988221862779,-0.3776982589129313,0.0674805407506912,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1420,A Nightmare on Elm Street ,1.0068487047347634,-0.7955433804774723,0.395461145614393,0.10174282107460454,1.6048081164800967,0.9115565585889579,-0.40028990865846775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1421,The Cell ,-0.05994342428865939,-0.06456906432382863,-0.07589781500983903,-0.3948651125392976,-0.4217667209691874,0.6601924117804134,0.08458147748996894,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1422,The Man in the Iron Mask ,0.028955919796626303,-0.017711736365261722,0.23202573836475654,-0.3948651125392976,0.9206812681046869,-0.49121755102001585,0.023169417162936967,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1423,Secretariat ,0.7401506724789079,-0.017711736365261722,-0.4769142198170788,-0.3948651125392976,-0.43253997757218404,0.13313855556894932,0.0625317687982371,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1425,Radio ,0.4734526402230524,-0.017711736365261722,-0.39852417137186347,-0.3948651125392976,-0.33372666584609395,-0.5641942388031417,-0.04095146197218066,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1426,Friends with Benefits ,0.2067546079671961,-0.017711736365261722,1.2168011464035886,1.641227415277701,0.5043324815265516,0.7656031830227062,0.008200363573990796,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1427,Neighbors 2: Sorority Rising ,-0.3266414565445149,-0.017711736365261722,-0.42792298621370156,-0.3948651125392976,0.34919758644340004,0.2709834102704092,0.0010764860506768882,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1428,Saving Mr. Banks ,1.0068487047347634,-0.017711736365261722,0.18109224071777433,1.5419058285549208,0.4468584102538208,2.1197261674429293,0.39158333125840167,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1429,Malcolm X ,1.184647392905334,-0.06456906432382863,-0.18424355120449956,-0.3948651125392976,0.46359453911615045,-0.6696050100454345,-0.09822224276123996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1430,This Is 40 ,-0.14884276837394428,-0.017711736365261722,0.08795864248701249,0.4990291679657263,-0.49312075540019773,1.1467036636679186,0.17161779645728256,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1431,Old Dogs ,-0.8600375210562259,-0.017711736365261722,-0.40653091720196904,-0.3948651125392976,2.128538711896473,-0.15876819556355387,-0.08003898872650275,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1432,Underworld: Rise of the Lycans ,0.2067546079671961,-0.017711736365261722,0.196406245676967,-0.3948651125392976,-0.43629809034067124,0.16557263902811634,-0.13123292027275377,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1433,License to Wed ,-0.9489368651415115,-0.017711736365261722,-0.3999706827050377,-0.3495248082003483,2.08825174301829,-0.1912022790227209,-0.15925323470909225,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1434,The Benchwarmers ,-0.6822388328856561,-0.06456906432382863,-0.3422867988365755,-0.3948651125392976,0.1119354003262415,-0.4344579049664736,0.033981003720286826,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1435,Must Love Dogs ,-0.4155408006297998,-0.13485505626167898,-0.44257825126999323,-0.3948651125392976,-0.30125657152636454,-0.1912022790227209,-0.15782798236353204,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1436,Donnie Brasco ,1.2735467369906188,-0.017711736365261722,0.9104803004216181,-0.3948651125392976,2.2610247140282085,-0.21552784161709618,-0.18487498366044,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1438,Poltergeist ,0.9179493606494785,-0.5870282710618495,0.09774466516825267,0.15140361443599476,-0.3515150662836,0.6439753700508299,0.2981704643614235,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1439,The Ladykillers ,-0.14884276837394428,-0.017711736365261722,-0.047008335144470725,-0.3948651125392976,1.543826473290111,0.4007197441070772,-0.2164253707803331,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1441,In Time ,0.2956539520524818,0.09943158353115553,1.4483108710416717,2.1874961422529933,1.158494644094557,1.7548427285273005,-0.24623778437078608,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1442,The Back-up Plan ,-0.9489368651415115,-0.017711736365261722,-0.34226642543751673,-0.3948651125392976,-0.3775713148117779,0.03583630519144825,-0.24725128041859157,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1443,Something Borrowed ,-0.4155408006297998,-0.017711736365261722,-0.29224973074818017,0.25072520115877517,-0.4269278625045765,-0.12633411210438686,-0.2257105645280867,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1444,Hit the Floor             ,0.5623519843083373,,-0.6072088979310789,-0.3817050022985292,-0.37346244485156527,-1.1398992202033562,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1445,Black Knight ,-1.3934335855679376,0.33371822332399004,-0.40938319307020005,-0.3948651125392976,-0.4132984401975296,-0.7912328230173108,-0.30383690218598064,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1446,The Bad News Bears ,0.8290500165641927,,-0.5075014829373465,-0.3948651125392976,-0.5118111029021407,-0.8398839482060614,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1449,From Hell ,0.3845532961377667,-0.017711736365261722,0.2289425639738592,-0.3948651125392976,1.540569442224089,0.5223475570789535,-0.3292753601888561,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1450,The Nativity Story ,0.3845532961377667,-0.13485505626167898,-0.5630529510376551,-0.3948651125392976,-0.4973298417009034,-0.1749852372931374,-0.24534524138687816,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1452,Closer ,0.8290500165641927,-0.20514104819952933,0.5246896158443162,0.20106440779738496,0.8586473533395248,0.5547816405381206,-0.295959950669902,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1453,J. Edgar ,0.2067546079671961,-0.017711736365261722,0.07928636562098633,0.3997075812429458,1.2710877026384333,2.0143153962006366,-0.2497092697604505,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1454,Mirrors ,-0.14884276837394428,-0.017711736365261722,-0.03292352526182525,-0.14656114573234652,-0.38613981192392877,0.5223475570789535,-0.3419195773766029,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1455,Queen of the Damned ,-1.0378362092267965,-0.017711736365261722,-0.31960441455111943,-0.3948651125392976,-0.395359715249284,-0.05335742432126106,-0.3472684913441343,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1456,Predator 2 ,-0.14884276837394428,-0.017711736365261722,0.0979619814248798,-0.3948651125392976,-0.3091235542550644,-0.19931079988751266,-0.3422266796458141,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1457,Untraceable ,-0.14884276837394428,-0.017711736365261722,-0.34016117420144143,-0.3948651125392976,-0.36474362322867493,0.4169367858366608,-0.36985525952500387,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1458,Blast from the Past ,0.2067546079671961,-0.017711736365261722,-0.28816146867038245,-0.3948651125392976,-0.25966679022177286,-0.3939153006425148,-0.40043475953810254,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1460,Jersey Girl ,-0.14884276837394428,-0.017711736365261722,-0.249282232133186,-0.3948651125392976,-0.36574578663360485,0.16557263902811634,-0.4175631355430576,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
